,wave,telluric
5229,6302.29,0.998852
5230,6302.3,0.998911
5231,6302.31,0.998961
5232,6302.32,0.999003
5233,6302.33,0.999037
5234,6302.34,0.999064
5235,6302.35,0.999084
5236,6302.36,0.999098
5237,6302.37,0.999105
5238,6302.38,0.999105
5239,6302.39,0.9991
5240,6302.4,0.999088
5241,6302.41,0.99907
5242,6302.42,0.999046
5243,6302.43,0.999014
5244,6302.44,0.998974
5245,6302.45,0.998926
5246,6302.46,0.99887
5247,6302.47,0.998804
5248,6302.48,0.998728
5249,6302.49,0.998641
5250,6302.5,0.998542
5251,6302.51,0.998427
5252,6302.52,0.998293
5253,6302.53,0.998138
5254,6302.54,0.997959
5255,6302.55,0.99775
5256,6302.56,0.997506
5257,6302.57,0.997219
5258,6302.58,0.996879
5259,6302.59,0.996472
5260,6302.6,0.995981
5261,6302.61,0.995383
5262,6302.62,0.994644
5263,6302.63,0.993717
5264,6302.64,0.99253
5265,6302.65,0.990974
5266,6302.66,0.988874
5267,6302.67,0.98591
5268,6302.68,0.981473
5269,6302.69,0.974285
5270,6302.7,0.961673
5271,6302.71,0.938554
5272,6302.72,0.896884
5273,6302.73,0.828138
5274,6302.74,0.732883
5275,6302.75,0.634501
5276,6302.76,0.576816
5277,6302.77,0.591974
5278,6302.78,0.670025
5279,6302.79,0.769875
5280,6302.8,0.855201
5281,6302.81,0.912992
5282,6302.82,0.947091
5283,6302.83,0.965976
5284,6302.84,0.976487
5285,6302.85,0.982692
5286,6302.86,0.986664
5287,6302.87,0.989392
5288,6302.88,0.991362
5289,6302.89,0.992836
5290,6302.9,0.993971
5291,6302.91,0.994863
5292,6302.92,0.995577
5293,6302.93,0.996159
5294,6302.94,0.996639
5295,6302.95,0.99704
5296,6302.96,0.997378
5297,6302.97,0.997665
5298,6302.98,0.997911
5299,6302.99,0.998122
5300,6303.0,0.998305
5301,6303.01,0.998466
5302,6303.02,0.998608
5303,6303.03,0.998734
5304,6303.04,0.998846
5305,6303.05,0.998947
5306,6303.06,0.999037
5307,6303.07,0.999118
5308,6303.08,0.999191
5309,6303.09,0.999257
5310,6303.1,0.999317
5311,6303.11,0.999371
5312,6303.12,0.99942
5313,6303.13,0.999465
5314,6303.14,0.999506
5315,6303.15,0.999544
5316,6303.16,0.999578
5317,6303.17,0.99961
5318,6303.18,0.999639
5319,6303.19,0.999666
5320,6303.2,0.99969
5321,6303.21,0.999713
5322,6303.22,0.999734
5323,6303.23,0.999754
5324,6303.24,0.999772
5325,6303.25,0.999788
5326,6303.26,0.999804
5327,6303.27,0.999818
5328,6303.28,0.999831
5329,6303.29,0.999844
5330,6303.3,0.999855
5331,6303.31,0.999866
5332,6303.32,0.999876
5333,6303.33,0.999885
5334,6303.34,0.999894
5335,6303.35,0.999902
5336,6303.36,0.999909
5337,6303.37,0.999916
5338,6303.38,0.999922
5339,6303.39,0.999928
5340,6303.4,0.999934
5341,6303.41,0.999939
5342,6303.42,0.999944
5343,6303.43,0.999948
5344,6303.44,0.999953
5345,6303.45,0.999957
5346,6303.46,0.99996
5347,6303.47,0.999963
5348,6303.48,0.999967
5349,6303.49,0.999969
5350,6303.5,0.999972
5351,6303.51,0.999975
5352,6303.52,0.999977
5353,6303.53,0.999979
5354,6303.54,0.999981
5355,6303.55,0.999983
5356,6303.56,0.999984
5357,6303.57,0.999986
5358,6303.58,0.999987
5359,6303.59,0.999989
5360,6303.6,0.99999
5361,6303.61,0.999991
5362,6303.62,0.999992
5363,6303.63,0.999993
5364,6303.64,0.999994
5365,6303.65,0.999994
5366,6303.66,0.999995
5367,6303.67,0.999996
5368,6303.68,0.999996
5369,6303.69,0.999997
5370,6303.7,0.999997
5371,6303.71,0.999998
5372,6303.72,0.999998
5373,6303.73,0.999998
5374,6303.74,0.999999
5375,6303.75,0.999999
5376,6303.76,0.999999
5377,6303.77,0.999999
5378,6303.78,0.999999
5379,6303.79,1.0
5380,6303.8,1.0
5381,6303.81,1.0
5382,6303.82,1.0
5383,6303.83,1.0
5384,6303.84,1.0
5385,6303.85,1.0
5386,6303.86,1.0
5387,6303.87,1.0
5388,6303.88,1.0
5389,6303.89,1.0
5390,6303.9,1.0
5391,6303.91,1.0
5392,6303.92,1.0
5393,6303.93,1.0
5394,6303.94,1.0
5395,6303.95,1.0
5396,6303.96,1.0
5397,6303.97,1.0
5398,6303.98,1.0
5399,6303.99,1.0
5400,6304.0,1.0
5401,6304.01,1.0
5402,6304.02,1.0
5403,6304.03,1.0
5404,6304.04,1.0
5405,6304.05,1.0
5406,6304.06,1.0
5407,6304.07,1.0
5408,6304.08,1.0
5409,6304.09,1.0
5410,6304.1,1.0
5411,6304.11,1.0
5412,6304.12,1.0
5413,6304.13,1.0
5414,6304.14,1.0
5415,6304.15,1.0
5416,6304.16,1.0
5417,6304.17,1.0
5418,6304.18,1.0
5419,6304.19,1.0
5420,6304.2,1.0
5421,6304.21,1.0
5422,6304.22,1.0
5423,6304.23,1.0
5424,6304.24,1.0
5425,6304.25,1.0
5426,6304.26,1.0
5427,6304.27,1.0
5428,6304.28,1.0
5429,6304.29,1.0
5430,6304.3,1.0
5431,6304.31,1.0
5432,6304.32,1.0
5433,6304.33,1.0
5434,6304.34,1.0
5435,6304.35,1.0
5436,6304.36,1.0
5437,6304.37,1.0
5438,6304.38,1.0
5439,6304.39,1.0
5440,6304.4,1.0
5441,6304.41,1.0
5442,6304.42,1.0
5443,6304.43,1.0
5444,6304.44,1.0
5445,6304.45,1.0
5446,6304.46,1.0
5447,6304.47,1.0
5448,6304.48,1.0
5449,6304.49,1.0
5450,6304.5,1.0
5451,6304.51,1.0
5452,6304.52,1.0
5453,6304.53,1.0
5454,6304.54,1.0
5455,6304.55,1.0
5456,6304.56,1.0
5457,6304.57,1.0
5458,6304.58,1.0
5459,6304.59,1.0
5460,6304.6,1.0
5461,6304.61,1.0
5462,6304.62,1.0
5463,6304.63,1.0
5464,6304.64,1.0
5465,6304.65,1.0
5466,6304.66,1.0
5467,6304.67,1.0
5468,6304.68,1.0
5469,6304.69,1.0
5470,6304.7,1.0
5471,6304.71,1.0
5472,6304.72,1.0
5473,6304.73,1.0
5474,6304.74,1.0
5475,6304.75,1.0
5476,6304.76,1.0
5477,6304.77,1.0
5478,6304.78,1.0
5479,6304.79,1.0
5480,6304.8,1.0
5481,6304.81,1.0
5482,6304.82,0.999999
5483,6304.83,0.999999
5484,6304.84,0.999999
5485,6304.85,0.999999
5486,6304.86,0.999999
5487,6304.87,0.999998
5488,6304.88,0.999998
5489,6304.89,0.999998
5490,6304.9,0.999998
5491,6304.91,0.999997
5492,6304.92,0.999997
5493,6304.93,0.999996
5494,6304.94,0.999996
5495,6304.95,0.999995
5496,6304.96,0.999994
5497,6304.97,0.999994
5498,6304.98,0.999993
5499,6304.99,0.999992
5500,6305.0,0.999991
5501,6305.01,0.99999
5502,6305.02,0.999989
5503,6305.03,0.999988
5504,6305.04,0.999987
5505,6305.05,0.999985
5506,6305.06,0.999984
5507,6305.07,0.999982
5508,6305.08,0.99998
5509,6305.09,0.999978
5510,6305.1,0.999976
5511,6305.11,0.999974
5512,6305.12,0.999971
5513,6305.13,0.999969
5514,6305.14,0.999966
5515,6305.15,0.999963
5516,6305.16,0.999959
5517,6305.17,0.999956
5518,6305.18,0.999952
5519,6305.19,0.999948
5520,6305.2,0.999944
5521,6305.21,0.999939
5522,6305.22,0.999934
5523,6305.23,0.999928
5524,6305.24,0.999922
5525,6305.25,0.999916
5526,6305.26,0.999909
5527,6305.27,0.999902
5528,6305.28,0.999894
5529,6305.29,0.999886
5530,6305.3,0.999877
5531,6305.31,0.999867
5532,6305.32,0.999857
5533,6305.33,0.999845
5534,6305.34,0.999833
5535,6305.35,0.99982
5536,6305.36,0.999805
5537,6305.37,0.99979
5538,6305.38,0.999773
5539,6305.39,0.999754
5540,6305.4,0.999735
5541,6305.41,0.999713
5542,6305.42,0.99969
5543,6305.43,0.999664
5544,6305.44,0.999636
5545,6305.45,0.999605
5546,6305.46,0.999572
5547,6305.47,0.999535
5548,6305.48,0.999494
5549,6305.49,0.99945
5550,6305.5,0.999401
5551,6305.51,0.999346
5552,6305.52,0.999286
5553,6305.53,0.999218
5554,6305.54,0.999142
5555,6305.55,0.999057
5556,6305.56,0.998962
5557,6305.57,0.998854
5558,6305.58,0.998731
5559,6305.59,0.998591
5560,6305.6,0.998428
5561,6305.61,0.998238
5562,6305.62,0.998015
5563,6305.63,0.997751
5564,6305.64,0.997437
5565,6305.65,0.997057
5566,6305.66,0.996593
5567,6305.67,0.996017
5568,6305.68,0.995289
5569,6305.69,0.994352
5570,6305.7,0.993113
5571,6305.71,0.991418
5572,6305.72,0.98899
5573,6305.73,0.985264
5574,6305.74,0.978998
5575,6305.75,0.967561
5576,6305.76,0.946027
5577,6305.77,0.907142
5578,6305.78,0.844915
5579,6305.79,0.764448
5580,6305.8,0.691514
5581,6305.81,0.662975
5582,6305.82,0.695613
5583,6305.83,0.769419
5584,6305.84,0.84822
5585,6305.85,0.908515
5586,6305.86,0.946281
5587,6305.87,0.967433
5588,6305.88,0.978843
5589,6305.89,0.98517
5590,6305.9,0.988943
5591,6305.91,0.991387
5592,6305.92,0.993082
5593,6305.93,0.994315
5594,6305.94,0.995246
5595,6305.95,0.995966
5596,6305.96,0.996535
5597,6305.97,0.996992
5598,6305.98,0.997365
5599,6305.99,0.997672
5600,6306.0,0.997927
5601,6306.01,0.998141
5602,6306.02,0.998323
5603,6306.03,0.998478
5604,6306.04,0.998611
5605,6306.05,0.998725
5606,6306.06,0.998823
5607,6306.07,0.998906
5608,6306.08,0.998978
5609,6306.09,0.999039
5610,6306.1,0.999091
5611,6306.11,0.999136
5612,6306.12,0.999174
5613,6306.13,0.999205
5614,6306.14,0.999231
5615,6306.15,0.99925
5616,6306.16,0.999264
5617,6306.17,0.999272
5618,6306.18,0.999275
5619,6306.19,0.999273
5620,6306.2,0.999266
5621,6306.21,0.999254
5622,6306.22,0.999236
5623,6306.23,0.999212
5624,6306.24,0.999181
5625,6306.25,0.999143
5626,6306.26,0.999097
5627,6306.27,0.999042
5628,6306.28,0.998975
5629,6306.29,0.998893
5630,6306.3,0.998786
5631,6306.31,0.998645
5632,6306.32,0.998457
5633,6306.33,0.998217
5634,6306.34,0.997937
5635,6306.35,0.997641
5636,6306.36,0.997358
5637,6306.37,0.997111
5638,6306.38,0.996907
5639,6306.39,0.996719
5640,6306.4,0.996486
5641,6306.41,0.996134
5642,6306.42,0.995599
5643,6306.43,0.994827
5644,6306.44,0.993785
5645,6306.45,0.992468
5646,6306.46,0.990853
5647,6306.47,0.988772
5648,6306.48,0.985753
5649,6306.49,0.980808
5650,6306.5,0.971939
5651,6306.51,0.955276
5652,6306.52,0.924308
5653,6306.53,0.871206
5654,6306.54,0.793848
5655,6306.55,0.707789
5656,6306.56,0.648592
5657,6306.57,0.648928
5658,6306.58,0.707937
5659,6306.59,0.792397
5660,6306.6,0.868121
5661,6306.61,0.920819
5662,6306.62,0.952423
5663,6306.63,0.970068
5664,6306.64,0.979858
5665,6306.65,0.985531
5666,6306.66,0.989049
5667,6306.67,0.99139
5668,6306.68,0.993038
5669,6306.69,0.994251
5670,6306.7,0.995174
5671,6306.71,0.995894
5672,6306.72,0.996467
5673,6306.73,0.996929
5674,6306.74,0.997306
5675,6306.75,0.997614
5676,6306.76,0.997862
5677,6306.77,0.998048
5678,6306.78,0.998158
5679,6306.79,0.998169
5680,6306.8,0.998063
5681,6306.81,0.997881
5682,6306.82,0.997749
5683,6306.83,0.997812
5684,6306.84,0.998092
5685,6306.85,0.998473
5686,6306.86,0.998817
5687,6306.87,0.999066
5688,6306.88,0.999227
5689,6306.89,0.999332
5690,6306.9,0.999406
5691,6306.91,0.999463
5692,6306.92,0.999509
5693,6306.93,0.999549
5694,6306.94,0.999584
5695,6306.95,0.999615
5696,6306.96,0.999642
5697,6306.97,0.999666
5698,6306.98,0.999687
5699,6306.99,0.999706
5700,6307.0,0.999721
5701,6307.01,0.999733
5702,6307.02,0.999741
5703,6307.03,0.999741
5704,6307.04,0.999727
5705,6307.05,0.999685
5706,6307.06,0.999589
5707,6307.07,0.999404
5708,6307.08,0.999114
5709,6307.09,0.998775
5710,6307.1,0.998539
5711,6307.11,0.998549
5712,6307.12,0.998796
5713,6307.13,0.999127
5714,6307.14,0.999389
5715,6307.15,0.999524
5716,6307.16,0.999542
5717,6307.17,0.999478
5718,6307.18,0.999379
5719,6307.19,0.999293
5720,6307.2,0.999257
5721,6307.21,0.999288
5722,6307.22,0.999372
5723,6307.23,0.999477
5724,6307.24,0.999564
5725,6307.25,0.999599
5726,6307.26,0.999561
5727,6307.27,0.99946
5728,6307.28,0.999347
5729,6307.29,0.999302
5730,6307.3,0.999366
5731,6307.31,0.999507
5732,6307.32,0.999657
5733,6307.33,0.999769
5734,6307.34,0.999834
5735,6307.35,0.999864
5736,6307.36,0.999869
5737,6307.37,0.999852
5738,6307.38,0.999805
5739,6307.39,0.999701
5740,6307.4,0.999493
5741,6307.41,0.999125
5742,6307.42,0.998587
5743,6307.43,0.998005
5744,6307.44,0.997652
5745,6307.45,0.997739
5746,6307.46,0.99821
5747,6307.47,0.9988
5748,6307.48,0.999283
5749,6307.49,0.999591
5750,6307.5,0.99976
5751,6307.51,0.999847
5752,6307.52,0.99989
5753,6307.53,0.999914
5754,6307.54,0.999926
5755,6307.55,0.999933
5756,6307.56,0.999935
5757,6307.57,0.999931
5758,6307.58,0.999919
5759,6307.59,0.999891
5760,6307.6,0.999833
5761,6307.61,0.999718
5762,6307.62,0.999525
5763,6307.63,0.999265
5764,6307.64,0.999023
5765,6307.65,0.998928
5766,6307.66,0.99904
5767,6307.67,0.999287
5768,6307.68,0.999543
5769,6307.69,0.999729
5770,6307.7,0.999838
5771,6307.71,0.999895
5772,6307.72,0.999922
5773,6307.73,0.999935
5774,6307.74,0.999939
5775,6307.75,0.999939
5776,6307.76,0.999934
5777,6307.77,0.999922
5778,6307.78,0.9999
5779,6307.79,0.999854
5780,6307.8,0.999762
5781,6307.81,0.999585
5782,6307.82,0.999284
5783,6307.83,0.998876
5784,6307.84,0.998492
5785,6307.85,0.998337
5786,6307.86,0.998493
5787,6307.87,0.998828
5788,6307.88,0.999119
5789,6307.89,0.99922
5790,6307.9,0.999113
5791,6307.91,0.998894
5792,6307.92,0.998741
5793,6307.93,0.998795
5794,6307.94,0.999045
5795,6307.95,0.999358
5796,6307.96,0.999613
5797,6307.97,0.999775
5798,6307.98,0.999865
5799,6307.99,0.999912
5800,6308.0,0.999936
5801,6308.01,0.99995
5802,6308.02,0.999959
5803,6308.03,0.999965
5804,6308.04,0.999969
5805,6308.05,0.999972
5806,6308.06,0.999974
5807,6308.07,0.999975
5808,6308.08,0.999976
5809,6308.09,0.999976
5810,6308.1,0.999976
5811,6308.11,0.999975
5812,6308.12,0.999973
5813,6308.13,0.999971
5814,6308.14,0.999969
5815,6308.15,0.999965
5816,6308.16,0.999959
5817,6308.17,0.999951
5818,6308.18,0.999939
5819,6308.19,0.999919
5820,6308.2,0.999882
5821,6308.21,0.99981
5822,6308.22,0.999674
5823,6308.23,0.999439
5824,6308.24,0.999106
5825,6308.25,0.998759
5826,6308.26,0.998545
5827,6308.27,0.998529
5828,6308.28,0.998598
5829,6308.29,0.998565
5830,6308.3,0.998376
5831,6308.31,0.998196
5832,6308.32,0.998247
5833,6308.33,0.998576
5834,6308.34,0.999023
5835,6308.35,0.999408
5836,6308.36,0.999661
5837,6308.37,0.999803
5838,6308.38,0.999876
5839,6308.39,0.999915
5840,6308.4,0.999936
5841,6308.41,0.999949
5842,6308.42,0.999958
5843,6308.43,0.999964
5844,6308.44,0.999969
5845,6308.45,0.999972
5846,6308.46,0.999974
5847,6308.47,0.999976
5848,6308.48,0.999977
5849,6308.49,0.999978
5850,6308.5,0.999978
5851,6308.51,0.999978
5852,6308.52,0.999977
5853,6308.53,0.999976
5854,6308.54,0.999973
5855,6308.55,0.99997
5856,6308.56,0.999966
5857,6308.57,0.999959
5858,6308.58,0.999948
5859,6308.59,0.999929
5860,6308.6,0.999893
5861,6308.61,0.99982
5862,6308.62,0.999681
5863,6308.63,0.999441
5864,6308.64,0.999108
5865,6308.65,0.998778
5866,6308.66,0.998621
5867,6308.67,0.998738
5868,6308.68,0.99905
5869,6308.69,0.999388
5870,6308.7,0.999641
5871,6308.71,0.999791
5872,6308.72,0.999869
5873,6308.73,0.999906
5874,6308.74,0.999922
5875,6308.75,0.999927
5876,6308.76,0.999923
5877,6308.77,0.99991
5878,6308.78,0.999878
5879,6308.79,0.999811
5880,6308.8,0.999674
5881,6308.81,0.999424
5882,6308.82,0.999042
5883,6308.83,0.998605
5884,6308.84,0.99831
5885,6308.85,0.998335
5886,6308.86,0.99866
5887,6308.87,0.999093
5888,6308.88,0.999457
5889,6308.89,0.999693
5890,6308.9,0.999823
5891,6308.91,0.99989
5892,6308.92,0.999924
5893,6308.93,0.999942
5894,6308.94,0.999953
5895,6308.95,0.99996
5896,6308.96,0.999964
5897,6308.97,0.999967
5898,6308.98,0.999968
5899,6308.99,0.999968
5900,6309.0,0.999967
5901,6309.01,0.999965
5902,6309.02,0.999961
5903,6309.03,0.999955
5904,6309.04,0.999945
5905,6309.05,0.999928
5906,6309.06,0.999895
5907,6309.07,0.99983
5908,6309.08,0.999703
5909,6309.09,0.999478
5910,6309.1,0.999147
5911,6309.11,0.998793
5912,6309.12,0.998589
5913,6309.13,0.998659
5914,6309.14,0.998957
5915,6309.15,0.999311
5916,6309.16,0.999589
5917,6309.17,0.99976
5918,6309.18,0.999852
5919,6309.19,0.999898
5920,6309.2,0.999921
5921,6309.21,0.999933
5922,6309.22,0.999939
5923,6309.23,0.999942
5924,6309.24,0.999943
5925,6309.25,0.999943
5926,6309.26,0.999942
5927,6309.27,0.999939
5928,6309.28,0.999936
5929,6309.29,0.999932
5930,6309.3,0.999927
5931,6309.31,0.999921
5932,6309.32,0.999914
5933,6309.33,0.999904
5934,6309.34,0.999893
5935,6309.35,0.999878
5936,6309.36,0.999855
5937,6309.37,0.999819
5938,6309.38,0.999753
5939,6309.39,0.999628
5940,6309.4,0.999402
5941,6309.41,0.999044
5942,6309.42,0.998607
5943,6309.43,0.998262
5944,6309.44,0.998209
5945,6309.45,0.998472
5946,6309.46,0.998879
5947,6309.47,0.99924
5948,6309.48,0.999474
5949,6309.49,0.999598
5950,6309.5,0.999652
5951,6309.51,0.999669
5952,6309.52,0.999666
5953,6309.53,0.999653
5954,6309.54,0.999633
5955,6309.55,0.999606
5956,6309.56,0.999572
5957,6309.57,0.99953
5958,6309.58,0.999473
5959,6309.59,0.99939
5960,6309.6,0.999256
5961,6309.61,0.999038
5962,6309.62,0.998704
5963,6309.63,0.998282
5964,6309.64,0.997903
5965,6309.65,0.997739
5966,6309.66,0.997844
5967,6309.67,0.998088
5968,6309.68,0.9983
5969,6309.69,0.998391
5970,6309.7,0.998359
5971,6309.71,0.998231
5972,6309.72,0.99803
5973,6309.73,0.997762
5974,6309.74,0.997422
5975,6309.75,0.996991
5976,6309.76,0.99644
5977,6309.77,0.995723
5978,6309.78,0.994763
5979,6309.79,0.993427
5980,6309.8,0.991467
5981,6309.81,0.988359
5982,6309.82,0.982964
5983,6309.83,0.972922
5984,6309.84,0.95397
5985,6309.85,0.920156
5986,6309.86,0.867555
5987,6309.87,0.803298
5988,6309.88,0.751597
5989,6309.89,0.740595
5990,6309.9,0.776656
5991,6309.91,0.838294
5992,6309.92,0.89747
5993,6309.93,0.93972
5994,6309.94,0.964965
5995,6309.95,0.978691
5996,6309.96,0.985992
5997,6309.97,0.990047
5998,6309.98,0.992492
5999,6309.99,0.994095
6000,6310.0,0.995215
6001,6310.01,0.996031
6002,6310.02,0.996637
6003,6310.03,0.997085
6004,6310.04,0.99739
6005,6310.05,0.997543
6006,6310.06,0.997525
6007,6310.07,0.997351
6008,6310.08,0.997143
6009,6310.09,0.997102
6010,6310.1,0.997348
6011,6310.11,0.997805
6012,6310.12,0.998285
6013,6310.13,0.998657
6014,6310.14,0.998901
6015,6310.15,0.999049
6016,6310.16,0.999134
6017,6310.17,0.999177
6018,6310.18,0.999175
6019,6310.19,0.999111
6020,6310.2,0.998953
6021,6310.21,0.998686
6022,6310.22,0.998366
6023,6310.23,0.998143
6024,6310.24,0.99816
6025,6310.25,0.998412
6026,6310.26,0.998752
6027,6310.27,0.999037
6028,6310.28,0.999218
6029,6310.29,0.999313
6030,6310.3,0.999352
6031,6310.31,0.999362
6032,6310.32,0.999354
6033,6310.33,0.999336
6034,6310.34,0.999309
6035,6310.35,0.999275
6036,6310.36,0.999233
6037,6310.37,0.999184
6038,6310.38,0.999126
6039,6310.39,0.999059
6040,6310.4,0.99898
6041,6310.41,0.998889
6042,6310.42,0.998782
6043,6310.43,0.998658
6044,6310.44,0.998511
6045,6310.45,0.998336
6046,6310.46,0.998126
6047,6310.47,0.997872
6048,6310.48,0.997564
6049,6310.49,0.997183
6050,6310.5,0.996708
6051,6310.51,0.996102
6052,6310.52,0.995314
6053,6310.53,0.994256
6054,6310.54,0.992782
6055,6310.55,0.990602
6056,6310.56,0.987106
6057,6310.57,0.980954
6058,6310.58,0.969385
6059,6310.59,0.947558
6060,6310.6,0.909147
6061,6310.61,0.850969
6062,6310.62,0.78272
6063,6310.63,0.731838
6064,6310.64,0.72704
6065,6310.65,0.770893
6066,6310.66,0.837575
6067,6310.67,0.898323
6068,6310.68,0.940396
6069,6310.69,0.965139
6070,6310.7,0.978537
6071,6310.71,0.985701
6072,6310.72,0.989721
6073,6310.73,0.99217
6074,6310.74,0.99378
6075,6310.75,0.994894
6076,6310.76,0.995668
6077,6310.77,0.996164
6078,6310.78,0.996409
6079,6310.79,0.996459
6080,6310.8,0.996464
6081,6310.81,0.996617
6082,6310.82,0.996997
6083,6310.83,0.997485
6084,6310.84,0.99789
6085,6310.85,0.998094
6086,6310.86,0.998085
6087,6310.87,0.997955
6088,6310.88,0.997875
6089,6310.89,0.997994
6090,6310.9,0.99831
6091,6310.91,0.99869
6092,6310.92,0.99901
6093,6310.93,0.999231
6094,6310.94,0.999371
6095,6310.95,0.999461
6096,6310.96,0.999525
6097,6310.97,0.999574
6098,6310.98,0.999613
6099,6310.99,0.999648
6100,6311.0,0.999678
6101,6311.01,0.999704
6102,6311.02,0.999728
6103,6311.03,0.999749
6104,6311.04,0.999769
6105,6311.05,0.999786
6106,6311.06,0.999802
6107,6311.07,0.999817
6108,6311.08,0.999831
6109,6311.09,0.999844
6110,6311.1,0.999855
6111,6311.11,0.999866
6112,6311.12,0.999876
6113,6311.13,0.999885
6114,6311.14,0.999894
6115,6311.15,0.999901
6116,6311.16,0.999909
6117,6311.17,0.999915
6118,6311.18,0.999921
6119,6311.19,0.999927
6120,6311.2,0.999933
6121,6311.21,0.999937
6122,6311.22,0.999942
6123,6311.23,0.999946
6124,6311.24,0.99995
6125,6311.25,0.999954
6126,6311.26,0.999957
6127,6311.27,0.99996
6128,6311.28,0.999963
6129,6311.29,0.999965
6130,6311.3,0.999967
6131,6311.31,0.999969
6132,6311.32,0.999971
6133,6311.33,0.999973
6134,6311.34,0.999974
6135,6311.35,0.999975
6136,6311.36,0.999976
6137,6311.37,0.999977
6138,6311.38,0.999978
6139,6311.39,0.999978
6140,6311.4,0.999978
6141,6311.41,0.999978
6142,6311.42,0.999977
6143,6311.43,0.999976
6144,6311.44,0.999975
6145,6311.45,0.999973
6146,6311.46,0.99997
6147,6311.47,0.999966
6148,6311.48,0.99996
6149,6311.49,0.999953
6150,6311.5,0.999941
6151,6311.51,0.999923
6152,6311.52,0.999893
6153,6311.53,0.999835
6154,6311.54,0.999722
6155,6311.55,0.999506
6156,6311.56,0.999133
6157,6311.57,0.998605
6158,6311.58,0.998061
6159,6311.59,0.997765
6160,6311.6,0.997897
6161,6311.61,0.998373
6162,6311.62,0.998929
6163,6311.63,0.999366
6164,6311.64,0.999639
6165,6311.65,0.99979
6166,6311.66,0.999869
6167,6311.67,0.999911
6168,6311.68,0.999935
6169,6311.69,0.99995
6170,6311.7,0.99996
6171,6311.71,0.999968
6172,6311.72,0.999973
6173,6311.73,0.999977
6174,6311.74,0.999981
6175,6311.75,0.999983
6176,6311.76,0.999985
6177,6311.77,0.999987
6178,6311.78,0.999989
6179,6311.79,0.99999
6180,6311.8,0.999991
6181,6311.81,0.999992
6182,6311.82,0.999993
6183,6311.83,0.999993
6184,6311.84,0.999994
6185,6311.85,0.999994
6186,6311.86,0.999995
6187,6311.87,0.999995
6188,6311.88,0.999995
6189,6311.89,0.999996
6190,6311.9,0.999996
6191,6311.91,0.999996
6192,6311.92,0.999997
6193,6311.93,0.999997
6194,6311.94,0.999997
6195,6311.95,0.999997
6196,6311.96,0.999997
6197,6311.97,0.999997
6198,6311.98,0.999997
6199,6311.99,0.999997
6200,6312.0,0.999997
6201,6312.01,0.999997
6202,6312.02,0.999997
6203,6312.03,0.999997
6204,6312.04,0.999997
6205,6312.05,0.999997
6206,6312.06,0.999997
6207,6312.07,0.999997
6208,6312.08,0.999997
6209,6312.09,0.999997
6210,6312.1,0.999997
6211,6312.11,0.999996
6212,6312.12,0.999996
6213,6312.13,0.999996
6214,6312.14,0.999996
6215,6312.15,0.999995
6216,6312.16,0.999995
6217,6312.17,0.999994
6218,6312.18,0.999994
6219,6312.19,0.999993
6220,6312.2,0.999992
6221,6312.21,0.999991
6222,6312.22,0.99999
6223,6312.23,0.999989
6224,6312.24,0.999987
6225,6312.25,0.999985
6226,6312.26,0.999982
6227,6312.27,0.999979
6228,6312.28,0.999974
6229,6312.29,0.999966
6230,6312.3,0.999954
6231,6312.31,0.999931
6232,6312.32,0.99989
6233,6312.33,0.999815
6234,6312.34,0.999692
6235,6312.35,0.999531
6236,6312.36,0.999379
6237,6312.37,0.999306
6238,6312.38,0.999336
6239,6312.39,0.999404
6240,6312.4,0.999415
6241,6312.41,0.999313
6242,6312.42,0.999135
6243,6312.43,0.999
6244,6312.44,0.999023
6245,6312.45,0.999208
6246,6312.46,0.999455
6247,6312.47,0.999666
6248,6312.48,0.999806
6249,6312.49,0.999885
6250,6312.5,0.999928
6251,6312.51,0.99995
6252,6312.52,0.999963
6253,6312.53,0.999971
6254,6312.54,0.999977
6255,6312.55,0.999981
6256,6312.56,0.999984
6257,6312.57,0.999986
6258,6312.58,0.999988
6259,6312.59,0.99999
6260,6312.6,0.999991
6261,6312.61,0.999992
6262,6312.62,0.999993
6263,6312.63,0.999994
6264,6312.64,0.999994
6265,6312.65,0.999995
6266,6312.66,0.999995
6267,6312.67,0.999996
6268,6312.68,0.999996
6269,6312.69,0.999997
6270,6312.7,0.999997
6271,6312.71,0.999997
6272,6312.72,0.999997
6273,6312.73,0.999998
6274,6312.74,0.999998
6275,6312.75,0.999998
6276,6312.76,0.999998
6277,6312.77,0.999998
6278,6312.78,0.999998
6279,6312.79,0.999998
6280,6312.8,0.999999
6281,6312.81,0.999999
6282,6312.82,0.999999
6283,6312.83,0.999999
6284,6312.84,0.999999
6285,6312.85,0.999999
6286,6312.86,0.999999
6287,6312.87,0.999999
6288,6312.88,0.999999
6289,6312.89,0.999999
6290,6312.9,0.999999
6291,6312.91,0.999999
6292,6312.92,0.999999
6293,6312.93,0.999999
6294,6312.94,0.999999
6295,6312.95,0.999999
6296,6312.96,0.999999
6297,6312.97,0.999999
6298,6312.98,0.999999
6299,6312.99,0.999999
6300,6313.0,0.999999
6301,6313.01,0.999999
6302,6313.02,0.999999
6303,6313.03,0.999999
6304,6313.04,0.999999
6305,6313.05,0.999999
6306,6313.06,0.999999
6307,6313.07,0.999999
6308,6313.08,0.999999
6309,6313.09,0.999999
6310,6313.1,0.999999
6311,6313.11,0.999999
6312,6313.12,0.999998
