,HARPN,CORALIE14,ESPRESSO19,HARPS03,HARPS15,VSINI,ESPRESSO18,CORALIE07,CORALIE98,SOPHIE,SOPHIE-HE
12,5.297799395144301,6.869408553920983,5.200527228998015,5.412749141619783,5.445319346842217,0.5819397993311037,5.200527228998015,6.869408553920983,6.869408553920983,6.869408553920983,7.957207509655413
13,5.30679521263843,6.87777511401623,5.210523175310104,5.421434978161649,5.453803601034594,0.6304347826086957,5.210523175310104,6.87777511401623,6.87777511401623,6.87777511401623,7.963286454450218
14,5.316305225794688,6.8863215524066925,5.221069505438687,5.430571106181046,5.462773634234624,0.6789297658862876,5.221069505438687,6.8863215524066925,6.8863215524066925,6.8863215524066925,7.9694996976155466
15,5.326347722266309,6.895060196494477,5.23217875186754,5.44017126382276,5.472256378668807,0.7274247491638797,5.23217875186754,6.895060196494477,6.895060196494477,6.895060196494477,7.975856431652099
16,5.336940989706527,6.904002908694057,5.243863447080436,5.4502491892315765,5.482278766563638,0.7759197324414716,5.243863447080436,6.904002908694057,6.904002908694057,6.904002908694057,7.982365536260243
17,5.348103315768578,6.913161097019632,5.256136123561151,5.460818620552281,5.492867730145619,0.8244147157190636,5.256136123561151,6.913161097019632,6.913161097019632,6.913161097019632,7.989035586051182
18,5.359852988105693,6.922545725520119,5.269009313793461,5.471893295929664,5.5040502016412445,0.8729096989966556,5.269009313793461,6.922545725520119,6.922545725520119,6.922545725520119,7.995874858164301
19,5.372208294371111,6.932167324562787,5.282495550261142,5.483486953508507,5.515853113277016,0.9214046822742477,5.282495550261142,6.932167324562787,6.932167324562787,6.932167324562787,8.002891339783696
20,5.385187522218062,6.942036000966537,5.296607365447965,5.495613331433597,5.52830339727943,0.9698996655518396,5.296607365447965,6.942036000966537,6.942036000966537,6.942036000966537,8.010092735547612
21,5.398808781719753,6.952161447985833,5.3113574283390514,5.50828623855358,5.541427610010019,1.0183946488294315,5.3113574283390514,6.952161447985833,6.952161447985833,6.952161447985833,8.017486474845155
22,5.413082354485168,6.962552955146297,5.32676442546469,5.5215226006363585,5.555235738143751,1.0668896321070234,5.32676442546469,6.962552955146297,6.962552955146297,6.962552955146297,8.025079718995345
23,5.428007782600707,6.973219417932967,5.342855298558316,5.53534361941303,5.569715037138072,1.1153846153846154,5.342855298558316,6.973219417932967,6.973219417932967,6.973219417932967,8.03287936830407
24,5.443583830056051,6.984169347332232,5.359657587456901,5.5497708064155145,5.584851115534955,1.1638795986622077,5.359657587456901,6.984169347332232,6.984169347332232,6.984169347332232,8.04089206899518
25,5.459809260840875,6.995410879228439,5.377198831997417,5.564825673175727,5.600629581876373,1.2123745819397993,5.377198831997417,6.995410879228439,6.995410879228439,6.995410879228439,8.04912422001241
26,5.476682838944857,7.006951783656195,5.395506572016836,5.580529731225588,5.617036044704305,1.2608695652173914,5.395506572016836,7.006951783656195,7.006951783656195,7.006951783656195,8.057581979689356
27,5.494203328357677,7.018799473909355,5.414608347352134,5.596904492097017,5.634056112560719,1.3093645484949834,5.414608347352134,7.018799473909355,7.018799473909355,7.018799473909355,8.06627127228526
28,5.51236949306901,7.030961015507713,5.434531697840283,5.613971467321929,5.651675393987593,1.3578595317725752,5.434531697840283,7.030961015507713,7.030961015507713,7.030961015507713,8.07519779438468
29,5.531180097068537,7.043443135022396,5.455304163318257,5.631752168432248,5.669879497526901,1.4063545150501673,5.455304163318257,7.043443135022396,7.043443135022396,7.043443135022396,8.084367021159723
30,5.550633904345933,7.056252228760972,5.476953283623029,5.6502681069598895,5.688654031720617,1.4548494983277591,5.476953283623029,7.056252228760972,7.056252228760972,7.056252228760972,8.093784212493743
31,5.570729678228963,7.069394371313277,5.499506595309797,5.669540791093137,5.707984605928443,1.5033444816053512,5.499506595309797,7.069394371313277,7.069394371313277,7.069394371313277,8.103454418965908
32,5.591463719800681,7.082875323958965,5.522979427139977,5.689579291109591,5.7278598713496915,1.5518394648829432,5.522979427139977,7.082875323958965,7.082875323958965,7.082875323958965,8.113382487696349
33,5.612824314010671,7.096700542937794,5.547347363935579,5.710352184174244,5.74827838225801,1.6003344481605353,5.547347363935579,7.096700542937794,7.096700542937794,7.096700542937794,8.123573068051885
34,5.634798117246985,7.110875187583644,5.5725779161207845,5.731819820851868,5.769240704840386,1.648829431438127,5.5725779161207845,7.110875187583644,7.110875187583644,7.110875187583644,8.134030617212753
35,5.657371785897679,7.125404128323289,5.598638594119775,5.753942551707233,5.790747405283805,1.6973244147157192,5.598638594119775,7.125404128323289,7.125404128323289,7.125404128323289,8.144759405600876
36,5.680531976350811,7.140291954540915,5.625496908356732,5.776680727305114,5.81279904977526,1.7458193979933112,5.625496908356732,7.140291954540915,7.140291954540915,7.140291954540915,8.15576352217067
37,5.70426534499443,7.15554298230939,5.653120369255835,5.799994698210281,5.835396204501735,1.794314381270903,5.653120369255835,7.15554298230939,7.15554298230939,7.15554298230939,8.167046879563435
38,5.728558548216594,7.171161261989314,5.681476487241267,5.823844814987506,5.8585394356502185,1.842809364548495,5.681476487241267,7.171161261989314,7.171161261989314,7.171161261989314,8.178613219126808
